cliente_id,nombre,edad,genero,ubicacion
0000000575,Cliente_575,38,Femenino,Monterrey
0000000576,Cliente_576,47,Otro,Guadalajara
0000000577,Cliente_577,35,Otro,Cdmx
0000000578,Cliente_578,68,Femenino,Puebla
0000000579,Cliente_579,35,Masculino,Monterrey
0000000580,Cliente_580,39,Otro,Cdmx
0000000581,Cliente_581,24,Masculino,Monterrey
0000000582,Cliente_582,66,Masculino,Cdmx
0000000583,Cliente_583,19,Masculino,Guadalajara
0000000584,Cliente_584,40,Otro,Cdmx
0000000585,Cliente_585,19,Masculino,Puebla
0000000586,Cliente_586,25,Otro,Puebla
0000000587,Cliente_587,21,Masculino,Guadalajara
0000000336,Cliente_588,32,Otro,Cdmx
0000000589,Cliente_589,65,Masculino,Tijuana
0000000590,Cliente_590,42,Femenino,Monterrey
0000000591,Cliente_591,23,Femenino,Cdmx
0000000592,Cliente_592,46,Femenino,Guadalajara
0000000593,Cliente_593,40,Femenino,Guadalajara
0000000594,Cliente_594,59,Femenino,Puebla
0000000595,Cliente_595,38,Femenino,Puebla
0000000596,Cliente_596,63,Otro,Puebla
0000000597,Cliente_597,35,Masculino,Guadalajara
0000000598,Cliente_598,32,Femenino,Tijuana
0000000599,Cliente_599,40,Femenino,Cdmx
0000000600,Cliente_600,43,Femenino,Monterrey
0000000601,Cliente_601,50,Otro,Monterrey
0000000602,Cliente_602,49,Femenino,Cdmx
0000000603,Cliente_603,20,Masculino,Monterrey
0000000604,Cliente_604,50,Femenino,Cdmx
0000000605,Cliente_605,42,Femenino,Puebla
0000000606,Cliente_606,33,Otro,Monterrey
0000000607,Cliente_607,43,Femenino,Guadalajara
0000000608,Cliente_608,48,Femenino,Tijuana
0000000609,Cliente_609,20,Otro,Puebla
0000000610,Cliente_610,25,Otro,Puebla
0000000611,Cliente_611,40,Otro,Monterrey
0000000612,Cliente_612,38,Otro,Guadalajara
0000000613,Cliente_613,46,Otro,Guadalajara
0000000614,Cliente_614,56,Masculino,Cdmx
0000000615,Cliente_615,49,Otro,Puebla
0000000616,Cliente_616,53,Masculino,Monterrey
0000000617,Cliente_617,62,Otro,Cdmx
0000000618,Cliente_618,34,Femenino,Cdmx
0000000619,Cliente_619,38,Masculino,Monterrey
0000000620,Cliente_620,56,Otro,Tijuana
0000000621,Cliente_621,40,Femenino,Tijuana
0000000622,Cliente_622,64,Otro,Tijuana
0000000623,Cliente_623,40,Otro,Monterrey
0000000624,Cliente_624,59,Otro,Guadalajara
0000000625,Cliente_625,61,Masculino,Tijuana
0000000626,Cliente_626,56,Femenino,Guadalajara
0000000627,Cliente_627,40,Masculino,Guadalajara
0000000628,Cliente_628,25,Otro,Puebla
0000000629,Cliente_629,50,Femenino,Puebla
0000000630,Cliente_630,44,Masculino,Puebla
0000000631,Cliente_631,63,Masculino,Tijuana
0000000632,Cliente_632,37,Femenino,Tijuana
0000000633,Cliente_633,42,Femenino,Guadalajara
0000000634,Cliente_634,40,Otro,Guadalajara
0000000635,Cliente_635,25,Otro,Monterrey
0000000636,Cliente_636,43,Otro,Cdmx
0000000637,Cliente_637,66,Masculino,Cdmx
0000000638,Cliente_638,43,Masculino,Monterrey
0000000639,Cliente_639,32,Femenino,Cdmx
0000000640,Cliente_640,61,Masculino,Cdmx
0000000641,Cliente_641,60,Femenino,Tijuana
0000000642,Cliente_642,58,Otro,Guadalajara
0000000643,Cliente_643,26,Otro,Puebla
0000000644,Cliente_644,49,Otro,Monterrey
0000000645,Cliente_645,41,Otro,Tijuana
0000000646,Cliente_646,20,Otro,Puebla
0000000647,Cliente_647,38,Femenino,Cdmx
0000000648,Cliente_648,36,Otro,Tijuana
0000000649,Cliente_649,68,Masculino,Guadalajara
0000000650,Cliente_650,42,Otro,Guadalajara
0000000651,Cliente_651,34,Femenino,Cdmx
0000000652,Cliente_652,47,Femenino,Guadalajara
0000000653,Cliente_653,51,Masculino,Guadalajara
0000000654,Cliente_654,23,Femenino,Tijuana
0000000655,Cliente_655,44,Otro,Guadalajara
0000000656,Cliente_656,25,Otro,Cdmx
0000000658,Cliente_658,24,Otro,Guadalajara
0000000659,Cliente_659,41,Otro,Monterrey
0000000660,Cliente_660,59,Femenino,Puebla
0000000661,Cliente_661,26,Masculino,Tijuana
0000000662,Cliente_662,39,Masculino,Guadalajara
0000000663,Cliente_663,30,Masculino,Puebla
0000000664,Cliente_664,52,Femenino,Monterrey
0000000665,Cliente_665,38,Masculino,Guadalajara
0000000666,Cliente_666,27,Femenino,Tijuana
0000000667,Cliente_667,68,Otro,Tijuana
0000000668,Cliente_668,23,Femenino,Puebla
0000000669,Cliente_669,28,Femenino,Monterrey
0000000670,Cliente_670,48,Otro,Cdmx
0000000671,Cliente_671,42,Masculino,Tijuana
0000000672,Cliente_672,23,Otro,Guadalajara
0000000673,Cliente_673,60,Femenino,Cdmx
0000000674,Cliente_674,31,Femenino,Puebla
0000000675,Cliente_675,44,Femenino,Monterrey
0000000676,Cliente_676,50,Masculino,Guadalajara
0000000677,Cliente_677,69,Masculino,Monterrey
0000000678,Cliente_678,58,Otro,Puebla
0000000679,Cliente_679,40,Masculino,Cdmx
0000000680,Cliente_680,32,Masculino,Tijuana
0000000681,Cliente_681,23,Femenino,Tijuana
0000000682,Cliente_682,25,Femenino,Cdmx
0000000683,Cliente_683,42,Otro,Cdmx
0000000684,Cliente_684,43,Femenino,Cdmx
0000000685,Cliente_685,64,Femenino,Guadalajara
0000000686,Cliente_686,54,Masculino,Tijuana
0000000687,Cliente_687,53,Otro,Tijuana
0000000688,Cliente_688,55,Femenino,Guadalajara
0000000689,Cliente_689,42,Masculino,Tijuana
0000000690,Cliente_690,45,Otro,Tijuana
0000000691,Cliente_691,60,Otro,Puebla
0000000692,Cliente_692,47,Masculino,Guadalajara
0000000693,Cliente_693,44,Femenino,Guadalajara
0000000694,Cliente_694,55,Masculino,Guadalajara
0000000695,Cliente_695,34,Masculino,Cdmx
0000000696,Cliente_696,50,Masculino,Cdmx
0000000697,Cliente_697,64,Femenino,Tijuana
0000000698,Cliente_698,46,Otro,Tijuana
0000000699,Cliente_699,69,Masculino,Tijuana
0000000700,Cliente_700,54,Masculino,Cdmx
0000000701,Cliente_701,68,Femenino,Guadalajara
0000000702,Cliente_702,64,Femenino,Tijuana
0000000703,Cliente_703,21,Otro,Puebla
0000000704,Cliente_704,64,Femenino,Tijuana
0000000705,Cliente_705,50,Masculino,Tijuana
0000000706,Cliente_706,61,Femenino,Cdmx
0000000707,Cliente_707,60,Femenino,Cdmx
0000000708,Cliente_708,42,Otro,Puebla
0000000709,Cliente_709,22,Otro,Cdmx
0000000710,Cliente_710,68,Masculino,Monterrey
0000000711,Cliente_711,64,Femenino,Cdmx
0000000712,Cliente_712,22,Otro,Cdmx
0000000714,Cliente_714,40,Masculino,Puebla
0000000715,Cliente_715,42,Femenino,Monterrey
0000000716,Cliente_716,63,Masculino,Guadalajara
0000000717,Cliente_717,29,Otro,Tijuana
0000000718,Cliente_718,38,Otro,Puebla
0000000719,Cliente_719,36,Femenino,Monterrey
0000000720,Cliente_720,65,Otro,Tijuana
0000000721,Cliente_721,47,Femenino,Puebla
0000000722,Cliente_722,43,Otro,Puebla
0000000723,Cliente_723,31,Femenino,Puebla
0000000724,Cliente_724,57,Otro,Cdmx
0000000725,Cliente_725,54,Femenino,Guadalajara
0000000726,Cliente_726,57,Otro,Cdmx
0000000727,Cliente_727,53,Femenino,Tijuana
0000000728,Cliente_728,64,Femenino,Guadalajara
0000000729,Cliente_729,66,Masculino,Monterrey
0000000730,Cliente_730,20,Otro,Monterrey
0000000731,Cliente_731,37,Masculino,Monterrey
0000000732,Cliente_732,50,Otro,Guadalajara
0000000733,Cliente_733,35,Otro,Cdmx
0000000734,Cliente_734,36,Otro,Cdmx
0000000735,Cliente_735,41,Femenino,Guadalajara
0000000736,Cliente_736,64,Femenino,Monterrey
0000000737,Cliente_737,41,Otro,Guadalajara
0000000365,Cliente_738,22,Femenino,Guadalajara
0000000739,Cliente_739,29,Femenino,Tijuana
0000000740,Cliente_740,64,Otro,Cdmx
0000000741,Cliente_741,32,Masculino,Cdmx
0000000742,Cliente_742,39,Femenino,Cdmx
0000000743,Cliente_743,58,Femenino,Puebla
0000000744,Cliente_744,69,Otro,Monterrey
0000000745,Cliente_745,61,Otro,Puebla
0000000746,Cliente_746,25,Femenino,Cdmx
0000000747,Cliente_747,32,Masculino,Cdmx
0000000748,Cliente_748,26,Masculino,Puebla
0000000749,Cliente_749,56,Otro,Monterrey
0000000750,Cliente_750,48,Masculino,Monterrey
0000000751,Cliente_751,61,Masculino,Monterrey
0000000752,Cliente_752,52,Masculino,Tijuana
0000000753,Cliente_753,43,Femenino,Puebla
0000000754,Cliente_754,33,Otro,Tijuana
0000000755,Cliente_755,32,Otro,Puebla
0000000756,Cliente_756,31,Otro,Monterrey
0000000757,Cliente_757,20,Otro,Tijuana
0000000758,Cliente_758,56,Otro,Tijuana
0000000759,Cliente_759,59,Otro,Monterrey
0000000760,Cliente_760,64,Femenino,Puebla
0000000761,Cliente_761,42,Femenino,Puebla
0000000762,Cliente_762,46,Femenino,Monterrey
0000000763,Cliente_763,68,Masculino,Guadalajara
0000000764,Cliente_764,42,Femenino,Tijuana
0000000765,Cliente_765,64,Masculino,Cdmx
0000000766,Cliente_766,57,Femenino,Puebla
0000000767,Cliente_767,24,Femenino,Tijuana
0000000768,Cliente_768,41,Masculino,Guadalajara
0000000769,Cliente_769,42,Femenino,Guadalajara
0000000770,Cliente_770,27,Masculino,Guadalajara
0000000771,Cliente_771,38,Masculino,Monterrey
0000000772,Cliente_772,67,Femenino,Puebla
0000000773,Cliente_773,43,Femenino,Guadalajara
0000000774,Cliente_774,62,Masculino,Tijuana
0000000775,Cliente_775,56,Otro,Monterrey
0000000776,Cliente_776,47,Femenino,Cdmx
0000000777,Cliente_777,39,Otro,Guadalajara
0000000778,Cliente_778,25,Otro,Puebla
0000000779,Cliente_779,38,Femenino,Guadalajara
0000000780,Cliente_780,34,Masculino,Guadalajara
0000000781,Cliente_781,34,Femenino,Cdmx
0000000782,Cliente_782,52,Femenino,Cdmx
0000000783,Cliente_783,68,Otro,Tijuana
0000000784,Cliente_784,28,Masculino,Puebla
0000000785,Cliente_785,47,Otro,Puebla
0000000786,Cliente_786,18,Masculino,Guadalajara
0000000787,Cliente_787,23,Femenino,Cdmx
0000000788,Cliente_788,53,Masculino,Guadalajara
0000000789,Cliente_789,42,Otro,Monterrey
0000000790,Cliente_790,51,Masculino,Tijuana
0000000791,Cliente_791,27,Otro,Tijuana
0000000792,Cliente_792,56,Femenino,Puebla
0000000793,Cliente_793,42,Masculino,Guadalajara
0000000794,Cliente_794,21,Masculino,Guadalajara
0000000796,Cliente_796,32,Femenino,Guadalajara
0000000797,Cliente_797,43,Otro,Monterrey
0000000798,Cliente_798,45,Masculino,Cdmx
0000000799,Cliente_799,49,Masculino,Cdmx
0000000800,Cliente_800,45,Otro,Monterrey
0000000801,Cliente_801,46,Masculino,Puebla
0000000802,Cliente_802,41,Femenino,Guadalajara
0000000803,Cliente_803,64,Masculino,Cdmx
0000000804,Cliente_804,24,Femenino,Cdmx
0000000805,Cliente_805,48,Otro,Puebla
0000000806,Cliente_806,26,Masculino,Cdmx
0000000807,Cliente_807,64,Masculino,Guadalajara
0000000808,Cliente_808,25,Otro,Guadalajara
0000000809,Cliente_809,59,Masculino,Guadalajara
0000000810,Cliente_810,24,Masculino,Monterrey
0000000811,Cliente_811,44,Femenino,Guadalajara
0000000812,Cliente_812,30,Otro,Cdmx
0000000813,Cliente_813,57,Otro,Cdmx
0000000814,Cliente_814,22,Otro,Guadalajara
0000000815,Cliente_815,36,Femenino,Monterrey
0000000816,Cliente_816,59,Masculino,Puebla
0000000817,Cliente_817,26,Masculino,Tijuana
0000000818,Cliente_818,57,Otro,Puebla
0000000819,Cliente_819,38,Femenino,Tijuana
0000000820,Cliente_820,68,Otro,Tijuana
0000000821,Cliente_821,66,Otro,Monterrey
0000000823,Cliente_823,20,Masculino,Tijuana
0000000824,Cliente_824,66,Femenino,Tijuana
0000000825,Cliente_825,23,Otro,Guadalajara
0000000826,Cliente_826,29,Femenino,Monterrey
0000000827,Cliente_827,54,Masculino,Tijuana
0000000828,Cliente_828,56,Masculino,Puebla
0000000829,Cliente_829,43,Femenino,Tijuana
0000000830,Cliente_830,38,Femenino,Tijuana
0000000831,Cliente_831,62,Femenino,Cdmx
0000000832,Cliente_832,45,Femenino,Cdmx
0000000833,Cliente_833,45,Otro,Tijuana
0000000834,Cliente_834,26,Masculino,Monterrey
0000000835,Cliente_835,22,Femenino,Tijuana
0000000836,Cliente_836,53,Otro,Puebla
0000000837,Cliente_837,59,Femenino,Cdmx
0000000838,Cliente_838,18,Otro,Tijuana
0000000839,Cliente_839,19,Femenino,Tijuana
0000000840,Cliente_840,31,Otro,Monterrey
0000000841,Cliente_841,42,Masculino,Guadalajara
0000000842,Cliente_842,43,Femenino,Cdmx
0000000843,Cliente_843,27,Masculino,Cdmx
0000000844,Cliente_844,44,Femenino,Puebla
0000000845,Cliente_845,32,Femenino,Cdmx
0000000846,Cliente_846,47,Femenino,Puebla
0000000847,Cliente_847,42,Masculino,Puebla
0000000848,Cliente_848,60,Masculino,Monterrey
0000000849,Cliente_849,19,Otro,Tijuana
0000000850,Cliente_850,18,Femenino,Tijuana
0000000851,Cliente_851,65,Femenino,Cdmx
0000000852,Cliente_852,51,Otro,Puebla
0000000853,Cliente_853,61,Masculino,Tijuana
0000000854,Cliente_854,67,Femenino,Tijuana
0000000855,Cliente_855,33,Masculino,Cdmx
0000000856,Cliente_856,24,Otro,Cdmx
0000000857,Cliente_857,65,Femenino,Cdmx
0000000858,Cliente_858,33,Femenino,Puebla
0000000859,Cliente_859,33,Femenino,Tijuana
0000000860,Cliente_860,21,Femenino,Puebla
0000000861,Cliente_861,33,Masculino,Cdmx
0000000862,Cliente_862,19,Otro,Monterrey
0000000863,Cliente_863,29,Otro,Monterrey
0000000864,Cliente_864,33,Otro,Tijuana
0000000865,Cliente_865,43,Femenino,Cdmx
0000000866,Cliente_866,26,Femenino,Tijuana
0000000867,Cliente_867,49,Femenino,Guadalajara
0000000868,Cliente_868,21,Masculino,Tijuana
0000000869,Cliente_869,50,Otro,Puebla
0000000870,Cliente_870,58,Masculino,Guadalajara
0000000871,Cliente_871,36,Otro,Tijuana
0000000872,Cliente_872,20,Masculino,Tijuana
0000000873,Cliente_873,29,Masculino,Puebla
0000000874,Cliente_874,69,Otro,Guadalajara
0000000875,Cliente_875,37,Femenino,Tijuana
0000000876,Cliente_876,69,Femenino,Tijuana
0000000877,Cliente_877,48,Otro,Puebla
0000000878,Cliente_878,44,Masculino,Guadalajara
0000000879,Cliente_879,39,Otro,Puebla
0000000880,Cliente_880,35,Femenino,Tijuana
0000000881,Cliente_881,50,Masculino,Puebla
0000000882,Cliente_882,37,Otro,Guadalajara
0000000883,Cliente_883,25,Femenino,Guadalajara
0000000884,Cliente_884,29,Otro,Guadalajara
0000000885,Cliente_885,40,Otro,Monterrey
0000000886,Cliente_886,47,Otro,Monterrey
0000000887,Cliente_887,54,Masculino,Cdmx
0000000888,Cliente_888,45,Masculino,Tijuana
0000000889,Cliente_889,53,Otro,Cdmx
0000000890,Cliente_890,60,Femenino,Monterrey
0000000891,Cliente_891,46,Otro,Tijuana
0000000892,Cliente_892,37,Femenino,Cdmx
0000000893,Cliente_893,38,Otro,Puebla
0000000895,Cliente_895,21,Masculino,Cdmx
0000000896,Cliente_896,36,Masculino,Monterrey
0000000897,Cliente_897,18,Femenino,Puebla
0000000900,Cliente_900,45,Masculino,Monterrey
0000000901,Cliente_901,65,Masculino,Monterrey
0000000902,Cliente_902,28,Masculino,Cdmx
0000000903,Cliente_903,35,Masculino,Guadalajara
0000000904,Cliente_904,57,Femenino,Cdmx
0000000905,Cliente_905,24,Otro,Cdmx
0000000906,Cliente_906,32,Masculino,Tijuana
0000000907,Cliente_907,28,Masculino,Cdmx
0000000908,Cliente_908,67,Masculino,Puebla
0000000909,Cliente_909,46,Masculino,Monterrey
0000000910,Cliente_910,44,Otro,Puebla
0000000911,Cliente_911,28,Femenino,Monterrey
0000000912,Cliente_912,63,Femenino,Tijuana
0000000913,Cliente_913,53,Femenino,Cdmx
0000000914,Cliente_914,26,Femenino,Monterrey
0000000915,Cliente_915,41,Otro,Guadalajara
0000000916,Cliente_916,45,Femenino,Cdmx
0000000917,Cliente_917,21,Masculino,Puebla
0000000918,Cliente_918,60,Femenino,Tijuana
0000000919,Cliente_919,38,Masculino,Guadalajara
0000000920,Cliente_920,51,Otro,Cdmx
0000000921,Cliente_921,55,Masculino,Guadalajara
0000000922,Cliente_922,59,Masculino,Cdmx
0000000923,Cliente_923,26,Femenino,Guadalajara
0000000924,Cliente_924,60,Otro,Tijuana
0000000925,Cliente_925,21,Masculino,Monterrey
0000000926,Cliente_926,23,Masculino,Tijuana
0000000927,Cliente_927,49,Femenino,Puebla
0000000928,Cliente_928,25,Femenino,Puebla
0000000929,Cliente_929,62,Femenino,Guadalajara
0000000930,Cliente_930,59,Otro,Cdmx
0000000931,Cliente_931,31,Otro,Tijuana
0000000932,Cliente_932,69,Masculino,Puebla
0000000933,Cliente_933,58,Masculino,Tijuana
0000000934,Cliente_934,28,Masculino,Monterrey
0000000935,Cliente_935,32,Masculino,Monterrey
0000000936,Cliente_936,39,Masculino,Cdmx
0000000937,Cliente_937,59,Femenino,Tijuana
0000000938,Cliente_938,35,Femenino,Monterrey
0000000939,Cliente_939,27,Masculino,Monterrey
0000000940,Cliente_940,20,Masculino,Cdmx
0000000941,Cliente_941,18,Masculino,Tijuana
0000000942,Cliente_942,58,Femenino,Monterrey
0000000943,Cliente_943,30,Masculino,Monterrey
0000000944,Cliente_944,58,Otro,Monterrey
0000000945,Cliente_945,32,Masculino,Cdmx
0000000946,Cliente_946,19,Masculino,Cdmx
0000000947,Cliente_947,57,Otro,Cdmx
0000000948,Cliente_948,65,Otro,Guadalajara
0000000949,Cliente_949,46,Masculino,Tijuana
0000000950,Cliente_950,21,Masculino,Tijuana
0000000951,Cliente_951,32,Otro,Puebla
0000000952,Cliente_952,68,Femenino,Puebla
0000000953,Cliente_953,21,Femenino,Tijuana
0000000954,Cliente_954,38,Femenino,Puebla
0000000955,Cliente_955,67,Femenino,Tijuana
0000000956,Cliente_956,32,Femenino,Tijuana
0000000957,Cliente_957,67,Femenino,Tijuana
0000000958,Cliente_958,66,Femenino,Puebla
0000000959,Cliente_959,24,Masculino,Tijuana
0000000961,Cliente_961,47,Otro,Cdmx
0000000962,Cliente_962,33,Masculino,Puebla
0000000963,Cliente_963,39,Otro,Guadalajara
0000000964,Cliente_964,25,Otro,Monterrey
0000000965,Cliente_965,68,Otro,Cdmx
0000000966,Cliente_966,51,Otro,Monterrey
0000000967,Cliente_967,51,Femenino,Puebla
0000000968,Cliente_968,66,Otro,Cdmx
0000000969,Cliente_969,22,Femenino,Guadalajara
0000000970,Cliente_970,61,Femenino,Guadalajara
0000000971,Cliente_971,22,Masculino,Tijuana
0000000972,Cliente_972,67,Masculino,Puebla
0000000973,Cliente_973,58,Otro,Tijuana
0000000974,Cliente_974,58,Otro,Puebla
0000000975,Cliente_975,36,Femenino,Guadalajara
0000000976,Cliente_976,26,Femenino,Monterrey
0000000977,Cliente_977,44,Masculino,Tijuana
0000000978,Cliente_978,48,Masculino,Guadalajara
0000000979,Cliente_979,53,Femenino,Cdmx
0000000980,Cliente_980,39,Otro,Tijuana
0000000981,Cliente_981,28,Femenino,Guadalajara
0000000982,Cliente_982,47,Otro,Puebla
0000000983,Cliente_983,36,Masculino,Guadalajara
0000000984,Cliente_984,35,Masculino,Cdmx
0000000985,Cliente_985,24,Femenino,Cdmx
0000000986,Cliente_986,32,Otro,Puebla
0000000987,Cliente_987,61,Masculino,Tijuana
0000000988,Cliente_988,42,Femenino,Cdmx
0000000989,Cliente_989,69,Otro,Cdmx
0000000990,Cliente_990,21,Otro,Cdmx
0000000991,Cliente_991,19,Otro,Monterrey
0000000992,Cliente_992,36,Masculino,Cdmx
0000000993,Cliente_993,57,Femenino,Cdmx
0000000994,Cliente_994,49,Otro,Cdmx
0000000995,Cliente_995,25,Femenino,Guadalajara
0000000996,Cliente_996,63,Masculino,Tijuana
0000000997,Cliente_997,26,Femenino,Cdmx
0000000998,Cliente_998,48,Otro,Guadalajara
0000000999,Cliente_999,29,Femenino,Monterrey
0000001000,Cliente_1000,28,Masculino,Tijuana
0000001001,Cliente_1001,29,Otro,Tijuana
0000001002,Cliente_1002,34,Otro,Cdmx
0000001003,Cliente_1003,57,Masculino,Cdmx
0000001004,Cliente_1004,34,Femenino,Tijuana
0000001005,Cliente_1005,31,Otro,Tijuana
0000001006,Cliente_1006,24,Otro,Monterrey
0000001007,Cliente_1007,52,Femenino,Tijuana
0000001008,Cliente_1008,29,Masculino,Tijuana
0000001009,Cliente_1009,37,Masculino,Cdmx
0000001010,Cliente_1010,33,Otro,Cdmx
0000001011,Cliente_1011,33,Femenino,Guadalajara
0000001012,Cliente_1012,52,Femenino,Monterrey
0000001013,Cliente_1013,45,Masculino,Tijuana
0000001014,Cliente_1014,42,Femenino,Guadalajara
0000001015,Cliente_1015,47,Masculino,Cdmx
0000001016,Cliente_1016,24,Femenino,Monterrey
0000001017,Cliente_1017,40,Otro,Monterrey
0000001019,Cliente_1019,29,Femenino,Monterrey
0000001020,Cliente_1020,67,Masculino,Puebla
0000001021,Cliente_1021,63,Masculino,Tijuana
0000001022,Cliente_1022,24,Masculino,Cdmx
0000001023,Cliente_1023,69,Masculino,Tijuana
0000001024,Cliente_1024,31,Masculino,Puebla
0000001025,Cliente_1025,66,Otro,Tijuana
0000001026,Cliente_1026,34,Otro,Guadalajara
0000001027,Cliente_1027,45,Otro,Puebla
0000001028,Cliente_1028,36,Femenino,Tijuana
0000001029,Cliente_1029,31,Otro,Monterrey
0000001030,Cliente_1030,69,Otro,Guadalajara
0000001031,Cliente_1031,45,Femenino,Tijuana
0000001032,Cliente_1032,44,Femenino,Monterrey
0000001033,Cliente_1033,55,Otro,Tijuana
0000001034,Cliente_1034,50,Femenino,Guadalajara
0000001035,Cliente_1035,36,Masculino,Monterrey
0000001036,Cliente_1036,39,Masculino,Monterrey
0000001037,Cliente_1037,65,Masculino,Guadalajara
0000001038,Cliente_1038,25,Otro,Monterrey
0000001039,Cliente_1039,33,Masculino,Cdmx
0000001040,Cliente_1040,48,Masculino,Guadalajara
0000001041,Cliente_1041,63,Otro,Cdmx
0000001042,Cliente_1042,63,Masculino,Monterrey
0000001043,Cliente_1043,44,Masculino,Tijuana
0000001044,Cliente_1044,68,Masculino,Cdmx
0000001045,Cliente_1045,20,Femenino,Cdmx
0000001046,Cliente_1046,20,Masculino,Monterrey
0000001047,Cliente_1047,60,Masculino,Puebla
0000001048,Cliente_1048,26,Otro,Cdmx
0000001049,Cliente_1049,39,Masculino,Guadalajara
0000001050,Cliente_1050,60,Femenino,Monterrey
0000001051,Cliente_1051,26,Femenino,Monterrey
0000001052,Cliente_1052,43,Femenino,Cdmx
0000001053,Cliente_1053,57,Otro,Tijuana
0000001054,Cliente_1054,55,Otro,Cdmx
0000001055,Cliente_1055,52,Otro,Puebla
0000001056,Cliente_1056,34,Femenino,Cdmx
